DateTime,Date,Time,Time24,ISOdateTime,LinuxTime,Temperature,Humidity
"7/14/2022, 1:48:00 AM",2022-07-14,1:48:00 AM,01:48:00,2022-07-13T21:48:00.000Z,1657748880,-18.9,49
"7/14/2022, 1:49:00 AM",2022-07-14,1:49:00 AM,01:49:00,2022-07-13T21:49:00.000Z,1657748940,-18.6,49
"7/14/2022, 1:50:00 AM",2022-07-14,1:50:00 AM,01:50:00,2022-07-13T21:50:00.000Z,1657749000,-18.3,49
"7/14/2022, 1:51:00 AM",2022-07-14,1:51:00 AM,01:51:00,2022-07-13T21:51:00.000Z,1657749060,-17.9,49
"7/14/2022, 1:52:00 AM",2022-07-14,1:52:00 AM,01:52:00,2022-07-13T21:52:00.000Z,1657749120,-17.7,49
"7/14/2022, 1:53:00 AM",2022-07-14,1:53:00 AM,01:53:00,2022-07-13T21:53:00.000Z,1657749180,-17.3,49
"7/14/2022, 1:54:00 AM",2022-07-14,1:54:00 AM,01:54:00,2022-07-13T21:54:00.000Z,1657749240,-17.0,49
"7/14/2022, 1:55:00 AM",2022-07-14,1:55:00 AM,01:55:00,2022-07-13T21:55:00.000Z,1657749300,-16.7,49
"7/14/2022, 1:56:00 AM",2022-07-14,1:56:00 AM,01:56:00,2022-07-13T21:56:00.000Z,1657749360,-17.2,49
"7/14/2022, 1:57:00 AM",2022-07-14,1:57:00 AM,01:57:00,2022-07-13T21:57:00.000Z,1657749420,-17.9,49
"7/14/2022, 1:58:00 AM",2022-07-14,1:58:00 AM,01:58:00,2022-07-13T21:58:00.000Z,1657749480,-18.5,49
"7/14/2022, 1:59:00 AM",2022-07-14,1:59:00 AM,01:59:00,2022-07-13T21:59:00.000Z,1657749540,-18.8,49
"7/14/2022, 2:00:00 AM",2022-07-14,2:00:00 AM,02:00:00,2022-07-13T22:00:00.000Z,1657749600,-19.0,49
"7/14/2022, 2:01:00 AM",2022-07-14,2:01:00 AM,02:01:00,2022-07-13T22:01:00.000Z,1657749660,-19.4,49
"7/14/2022, 2:02:00 AM",2022-07-14,2:02:00 AM,02:02:00,2022-07-13T22:02:00.000Z,1657749720,-19.6,49
"7/14/2022, 2:03:00 AM",2022-07-14,2:03:00 AM,02:03:00,2022-07-13T22:03:00.000Z,1657749780,-19.7,49
"7/14/2022, 2:04:00 AM",2022-07-14,2:04:00 AM,02:04:00,2022-07-13T22:04:00.000Z,1657749840,-20.0,49
"7/14/2022, 2:05:00 AM",2022-07-14,2:05:00 AM,02:05:00,2022-07-13T22:05:00.000Z,1657749900,-20.1,49
"7/14/2022, 2:06:00 AM",2022-07-14,2:06:00 AM,02:06:00,2022-07-13T22:06:00.000Z,1657749960,-20.3,49
"7/14/2022, 2:07:00 AM",2022-07-14,2:07:00 AM,02:07:00,2022-07-13T22:07:00.000Z,1657750020,-20.5,49
"7/14/2022, 2:08:00 AM",2022-07-14,2:08:00 AM,02:08:00,2022-07-13T22:08:00.000Z,1657750080,-20.5,49
"7/14/2022, 2:09:00 AM",2022-07-14,2:09:00 AM,02:09:00,2022-07-13T22:09:00.000Z,1657750140,-20.7,49
"7/14/2022, 2:10:00 AM",2022-07-14,2:10:00 AM,02:10:00,2022-07-13T22:10:00.000Z,1657750200,-20.7,49
"7/14/2022, 2:11:00 AM",2022-07-14,2:11:00 AM,02:11:00,2022-07-13T22:11:00.000Z,1657750260,-20.9,49
"7/14/2022, 2:12:00 AM",2022-07-14,2:12:00 AM,02:12:00,2022-07-13T22:12:00.000Z,1657750320,-21.0,49
"7/14/2022, 2:13:00 AM",2022-07-14,2:13:00 AM,02:13:00,2022-07-13T22:13:00.000Z,1657750380,-20.8,49
"7/14/2022, 2:14:00 AM",2022-07-14,2:14:00 AM,02:14:00,2022-07-13T22:14:00.000Z,1657750440,-20.2,49
"7/14/2022, 2:15:00 AM",2022-07-14,2:15:00 AM,02:15:00,2022-07-13T22:15:00.000Z,1657750500,-19.9,49
"7/14/2022, 2:16:00 AM",2022-07-14,2:16:00 AM,02:16:00,2022-07-13T22:16:00.000Z,1657750560,-19.5,49
"7/14/2022, 2:17:00 AM",2022-07-14,2:17:00 AM,02:17:00,2022-07-13T22:17:00.000Z,1657750620,-19.1,49
"7/14/2022, 2:18:00 AM",2022-07-14,2:18:00 AM,02:18:00,2022-07-13T22:18:00.000Z,1657750680,-18.8,49
"7/14/2022, 2:19:00 AM",2022-07-14,2:19:00 AM,02:19:00,2022-07-13T22:19:00.000Z,1657750740,-18.4,49
"7/14/2022, 2:20:00 AM",2022-07-14,2:20:00 AM,02:20:00,2022-07-13T22:20:00.000Z,1657750800,-18.0,49
"7/14/2022, 2:21:00 AM",2022-07-14,2:21:00 AM,02:21:00,2022-07-13T22:21:00.000Z,1657750860,-17.7,49
"7/14/2022, 2:22:00 AM",2022-07-14,2:22:00 AM,02:22:00,2022-07-13T22:22:00.000Z,1657750920,-17.4,49
"7/14/2022, 2:23:00 AM",2022-07-14,2:23:00 AM,02:23:00,2022-07-13T22:23:00.000Z,1657750980,-17.0,49
"7/14/2022, 2:24:00 AM",2022-07-14,2:24:00 AM,02:24:00,2022-07-13T22:24:00.000Z,1657751040,-16.7,49
"7/14/2022, 2:25:00 AM",2022-07-14,2:25:00 AM,02:25:00,2022-07-13T22:25:00.000Z,1657751100,-17.0,49
"7/14/2022, 2:26:00 AM",2022-07-14,2:26:00 AM,02:26:00,2022-07-13T22:26:00.000Z,1657751160,-17.8,49
"7/14/2022, 2:27:00 AM",2022-07-14,2:27:00 AM,02:27:00,2022-07-13T22:27:00.000Z,1657751220,-18.4,49
"7/14/2022, 2:28:00 AM",2022-07-14,2:28:00 AM,02:28:00,2022-07-13T22:28:00.000Z,1657751280,-18.8,49
"7/14/2022, 2:29:00 AM",2022-07-14,2:29:00 AM,02:29:00,2022-07-13T22:29:00.000Z,1657751340,-19.0,49
"7/14/2022, 2:30:00 AM",2022-07-14,2:30:00 AM,02:30:00,2022-07-13T22:30:00.000Z,1657751400,-19.4,49
"7/14/2022, 2:31:00 AM",2022-07-14,2:31:00 AM,02:31:00,2022-07-13T22:31:00.000Z,1657751460,-19.5,49
"7/14/2022, 2:32:00 AM",2022-07-14,2:32:00 AM,02:32:00,2022-07-13T22:32:00.000Z,1657751520,-19.7,49
"7/14/2022, 2:33:00 AM",2022-07-14,2:33:00 AM,02:33:00,2022-07-13T22:33:00.000Z,1657751580,-20.0,49
"7/14/2022, 2:34:00 AM",2022-07-14,2:34:00 AM,02:34:00,2022-07-13T22:34:00.000Z,1657751640,-20.2,49
"7/14/2022, 2:35:00 AM",2022-07-14,2:35:00 AM,02:35:00,2022-07-13T22:35:00.000Z,1657751700,-20.2,49
"7/14/2022, 2:36:00 AM",2022-07-14,2:36:00 AM,02:36:00,2022-07-13T22:36:00.000Z,1657751760,-20.4,49
"7/14/2022, 2:37:00 AM",2022-07-14,2:37:00 AM,02:37:00,2022-07-13T22:37:00.000Z,1657751820,-20.5,49
"7/14/2022, 2:38:00 AM",2022-07-14,2:38:00 AM,02:38:00,2022-07-13T22:38:00.000Z,1657751880,-20.7,49
"7/14/2022, 2:39:00 AM",2022-07-14,2:39:00 AM,02:39:00,2022-07-13T22:39:00.000Z,1657751940,-20.8,49
"7/14/2022, 2:40:00 AM",2022-07-14,2:40:00 AM,02:40:00,2022-07-13T22:40:00.000Z,1657752000,-20.8,49
"7/14/2022, 2:41:00 AM",2022-07-14,2:41:00 AM,02:41:00,2022-07-13T22:41:00.000Z,1657752060,-21.0,49
"7/14/2022, 2:42:00 AM",2022-07-14,2:42:00 AM,02:42:00,2022-07-13T22:42:00.000Z,1657752120,-20.7,49
"7/14/2022, 2:43:00 AM",2022-07-14,2:43:00 AM,02:43:00,2022-07-13T22:43:00.000Z,1657752180,-20.3,49
"7/14/2022, 2:44:00 AM",2022-07-14,2:44:00 AM,02:44:00,2022-07-13T22:44:00.000Z,1657752240,-19.9,49
"7/14/2022, 2:45:00 AM",2022-07-14,2:45:00 AM,02:45:00,2022-07-13T22:45:00.000Z,1657752300,-19.8,49
"7/14/2022, 2:46:00 AM",2022-07-14,2:46:00 AM,02:46:00,2022-07-13T22:46:00.000Z,1657752360,-19.1,49
"7/14/2022, 2:47:00 AM",2022-07-14,2:47:00 AM,02:47:00,2022-07-13T22:47:00.000Z,1657752420,-18.7,49
"7/14/2022, 2:48:00 AM",2022-07-14,2:48:00 AM,02:48:00,2022-07-13T22:48:00.000Z,1657752480,-18.5,49
"7/14/2022, 2:49:00 AM",2022-07-14,2:49:00 AM,02:49:00,2022-07-13T22:49:00.000Z,1657752540,-18.1,49
"7/14/2022, 2:50:00 AM",2022-07-14,2:50:00 AM,02:50:00,2022-07-13T22:50:00.000Z,1657752600,-17.8,49
"7/14/2022, 2:51:00 AM",2022-07-14,2:51:00 AM,02:51:00,2022-07-13T22:51:00.000Z,1657752660,-17.4,49
"7/14/2022, 2:52:00 AM",2022-07-14,2:52:00 AM,02:52:00,2022-07-13T22:52:00.000Z,1657752720,-17.1,49
"7/14/2022, 2:53:00 AM",2022-07-14,2:53:00 AM,02:53:00,2022-07-13T22:53:00.000Z,1657752780,-16.9,49
"7/14/2022, 2:54:00 AM",2022-07-14,2:54:00 AM,02:54:00,2022-07-13T22:54:00.000Z,1657752840,-17.0,49
"7/14/2022, 2:55:00 AM",2022-07-14,2:55:00 AM,02:55:00,2022-07-13T22:55:00.000Z,1657752900,-17.7,49
"7/14/2022, 2:56:00 AM",2022-07-14,2:56:00 AM,02:56:00,2022-07-13T22:56:00.000Z,1657752960,-18.4,49
"7/14/2022, 2:57:00 AM",2022-07-14,2:57:00 AM,02:57:00,2022-07-13T22:57:00.000Z,1657753020,-18.7,49
"7/14/2022, 2:58:00 AM",2022-07-14,2:58:00 AM,02:58:00,2022-07-13T22:58:00.000Z,1657753080,-19.2,49
"7/14/2022, 2:59:00 AM",2022-07-14,2:59:00 AM,02:59:00,2022-07-13T22:59:00.000Z,1657753140,-19.3,49
"7/14/2022, 3:00:00 AM",2022-07-14,3:00:00 AM,03:00:00,2022-07-13T23:00:00.000Z,1657753200,-19.6,49
"7/14/2022, 3:01:00 AM",2022-07-14,3:01:00 AM,03:01:00,2022-07-13T23:01:00.000Z,1657753260,-19.8,49
"7/14/2022, 3:02:00 AM",2022-07-14,3:02:00 AM,03:02:00,2022-07-13T23:02:00.000Z,1657753320,-19.9,49
"7/14/2022, 3:03:00 AM",2022-07-14,3:03:00 AM,03:03:00,2022-07-13T23:03:00.000Z,1657753380,-20.2,49
"7/14/2022, 3:04:00 AM",2022-07-14,3:04:00 AM,03:04:00,2022-07-13T23:04:00.000Z,1657753440,-20.3,49
"7/14/2022, 3:05:00 AM",2022-07-14,3:05:00 AM,03:05:00,2022-07-13T23:05:00.000Z,1657753500,-20.5,49
"7/14/2022, 3:06:00 AM",2022-07-14,3:06:00 AM,03:06:00,2022-07-13T23:06:00.000Z,1657753560,-20.6,49
"7/14/2022, 3:07:00 AM",2022-07-14,3:07:00 AM,03:07:00,2022-07-13T23:07:00.000Z,1657753620,-20.6,49
"7/14/2022, 3:08:00 AM",2022-07-14,3:08:00 AM,03:08:00,2022-07-13T23:08:00.000Z,1657753680,-20.8,49
"7/14/2022, 3:09:00 AM",2022-07-14,3:09:00 AM,03:09:00,2022-07-13T23:09:00.000Z,1657753740,-20.9,49
"7/14/2022, 3:10:00 AM",2022-07-14,3:10:00 AM,03:10:00,2022-07-13T23:10:00.000Z,1657753800,-21.0,49
"7/14/2022, 3:11:00 AM",2022-07-14,3:11:00 AM,03:11:00,2022-07-13T23:11:00.000Z,1657753860,-21.2,49
"7/14/2022, 3:12:00 AM",2022-07-14,3:12:00 AM,03:12:00,2022-07-13T23:12:00.000Z,1657753920,-21.2,49
"7/14/2022, 3:13:00 AM",2022-07-14,3:13:00 AM,03:13:00,2022-07-13T23:13:00.000Z,1657753980,-21.3,49
"7/14/2022, 3:14:00 AM",2022-07-14,3:14:00 AM,03:14:00,2022-07-13T23:14:00.000Z,1657754040,-21.4,49
"7/14/2022, 3:15:00 AM",2022-07-14,3:15:00 AM,03:15:00,2022-07-13T23:15:00.000Z,1657754100,-21.5,49
"7/14/2022, 3:16:00 AM",2022-07-14,3:16:00 AM,03:16:00,2022-07-13T23:16:00.000Z,1657754160,-21.6,49
"7/14/2022, 3:17:00 AM",2022-07-14,3:17:00 AM,03:17:00,2022-07-13T23:17:00.000Z,1657754220,-21.6,49
"7/14/2022, 3:18:00 AM",2022-07-14,3:18:00 AM,03:18:00,2022-07-13T23:18:00.000Z,1657754280,-21.7,49
"7/14/2022, 3:19:00 AM",2022-07-14,3:19:00 AM,03:19:00,2022-07-13T23:19:00.000Z,1657754340,-21.8,49
"7/14/2022, 3:20:00 AM",2022-07-14,3:20:00 AM,03:20:00,2022-07-13T23:20:00.000Z,1657754400,-21.9,49
"7/14/2022, 3:21:00 AM",2022-07-14,3:21:00 AM,03:21:00,2022-07-13T23:21:00.000Z,1657754460,-22.0,49
"7/14/2022, 3:22:00 AM",2022-07-14,3:22:00 AM,03:22:00,2022-07-13T23:22:00.000Z,1657754520,-22.0,48
"7/14/2022, 3:23:00 AM",2022-07-14,3:23:00 AM,03:23:00,2022-07-13T23:23:00.000Z,1657754580,-22.0,48
"7/14/2022, 3:24:00 AM",2022-07-14,3:24:00 AM,03:24:00,2022-07-13T23:24:00.000Z,1657754640,-22.1,48
"7/14/2022, 3:25:00 AM",2022-07-14,3:25:00 AM,03:25:00,2022-07-13T23:25:00.000Z,1657754700,-22.1,48
"7/14/2022, 3:26:00 AM",2022-07-14,3:26:00 AM,03:26:00,2022-07-13T23:26:00.000Z,1657754760,-21.7,49
"7/14/2022, 3:27:00 AM",2022-07-14,3:27:00 AM,03:27:00,2022-07-13T23:27:00.000Z,1657754820,-21.2,49
"7/14/2022, 3:28:00 AM",2022-07-14,3:28:00 AM,03:28:00,2022-07-13T23:28:00.000Z,1657754880,-20.8,49
"7/14/2022, 3:29:00 AM",2022-07-14,3:29:00 AM,03:29:00,2022-07-13T23:29:00.000Z,1657754940,-20.4,49
"7/14/2022, 3:30:00 AM",2022-07-14,3:30:00 AM,03:30:00,2022-07-13T23:30:00.000Z,1657755000,-20.3,49
"7/14/2022, 3:31:00 AM",2022-07-14,3:31:00 AM,03:31:00,2022-07-13T23:31:00.000Z,1657755060,-20.1,49
"7/14/2022, 3:32:00 AM",2022-07-14,3:32:00 AM,03:32:00,2022-07-13T23:32:00.000Z,1657755120,-19.8,49
"7/14/2022, 3:33:00 AM",2022-07-14,3:33:00 AM,03:33:00,2022-07-13T23:33:00.000Z,1657755180,-19.7,49
"7/14/2022, 3:34:00 AM",2022-07-14,3:34:00 AM,03:34:00,2022-07-13T23:34:00.000Z,1657755240,-19.4,49
"7/14/2022, 3:35:00 AM",2022-07-14,3:35:00 AM,03:35:00,2022-07-13T23:35:00.000Z,1657755300,-19.1,49
"7/14/2022, 3:36:00 AM",2022-07-14,3:36:00 AM,03:36:00,2022-07-13T23:36:00.000Z,1657755360,-18.6,49
"7/14/2022, 3:37:00 AM",2022-07-14,3:37:00 AM,03:37:00,2022-07-13T23:37:00.000Z,1657755420,-18.3,49
"7/14/2022, 3:38:00 AM",2022-07-14,3:38:00 AM,03:38:00,2022-07-13T23:38:00.000Z,1657755480,-17.7,49
"7/14/2022, 3:39:00 AM",2022-07-14,3:39:00 AM,03:39:00,2022-07-13T23:39:00.000Z,1657755540,-17.2,49
"7/14/2022, 3:40:00 AM",2022-07-14,3:40:00 AM,03:40:00,2022-07-13T23:40:00.000Z,1657755600,-16.6,49
"7/14/2022, 3:41:00 AM",2022-07-14,3:41:00 AM,03:41:00,2022-07-13T23:41:00.000Z,1657755660,-16.2,50
"7/14/2022, 3:42:00 AM",2022-07-14,3:42:00 AM,03:42:00,2022-07-13T23:42:00.000Z,1657755720,-15.6,50
"7/14/2022, 3:43:00 AM",2022-07-14,3:43:00 AM,03:43:00,2022-07-13T23:43:00.000Z,1657755780,-15.0,50
"7/14/2022, 3:44:00 AM",2022-07-14,3:44:00 AM,03:44:00,2022-07-13T23:44:00.000Z,1657755840,-14.5,50
"7/14/2022, 3:45:00 AM",2022-07-14,3:45:00 AM,03:45:00,2022-07-13T23:45:00.000Z,1657755900,-13.9,50
"7/14/2022, 3:46:00 AM",2022-07-14,3:46:00 AM,03:46:00,2022-07-13T23:46:00.000Z,1657755960,-13.2,50
"7/14/2022, 3:47:00 AM",2022-07-14,3:47:00 AM,03:47:00,2022-07-13T23:47:00.000Z,1657756020,-12.5,50
"7/14/2022, 3:48:00 AM",2022-07-14,3:48:00 AM,03:48:00,2022-07-13T23:48:00.000Z,1657756080,-11.9,50
"7/14/2022, 3:49:00 AM",2022-07-14,3:49:00 AM,03:49:00,2022-07-13T23:49:00.000Z,1657756140,-11.4,50
"7/14/2022, 3:50:00 AM",2022-07-14,3:50:00 AM,03:50:00,2022-07-13T23:50:00.000Z,1657756200,-10.7,51
"7/14/2022, 3:51:00 AM",2022-07-14,3:51:00 AM,03:51:00,2022-07-13T23:51:00.000Z,1657756260,-10.2,51
"7/14/2022, 3:52:00 AM",2022-07-14,3:52:00 AM,03:52:00,2022-07-13T23:52:00.000Z,1657756320,-9.7,51
"7/14/2022, 3:53:00 AM",2022-07-14,3:53:00 AM,03:53:00,2022-07-13T23:53:00.000Z,1657756380,-9.2,51
"7/14/2022, 3:54:00 AM",2022-07-14,3:54:00 AM,03:54:00,2022-07-13T23:54:00.000Z,1657756440,-8.7,51
"7/14/2022, 3:55:00 AM",2022-07-14,3:55:00 AM,03:55:00,2022-07-13T23:55:00.000Z,1657756500,-8.2,51
"7/14/2022, 3:56:00 AM",2022-07-14,3:56:00 AM,03:56:00,2022-07-13T23:56:00.000Z,1657756560,-7.7,51
"7/14/2022, 3:57:00 AM",2022-07-14,3:57:00 AM,03:57:00,2022-07-13T23:57:00.000Z,1657756620,-7.3,51
"7/14/2022, 3:58:00 AM",2022-07-14,3:58:00 AM,03:58:00,2022-07-13T23:58:00.000Z,1657756680,-6.9,51
"7/14/2022, 3:59:00 AM",2022-07-14,3:59:00 AM,03:59:00,2022-07-13T23:59:00.000Z,1657756740,-6.5,51
"7/14/2022, 4:00:00 AM",2022-07-14,4:00:00 AM,04:00:00,2022-07-14T00:00:00.000Z,1657756800,-6.2,51
"7/14/2022, 4:01:00 AM",2022-07-14,4:01:00 AM,04:01:00,2022-07-14T00:01:00.000Z,1657756860,-5.6,52
"7/14/2022, 4:02:00 AM",2022-07-14,4:02:00 AM,04:02:00,2022-07-14T00:02:00.000Z,1657756920,-5.4,52
"7/14/2022, 4:03:00 AM",2022-07-14,4:03:00 AM,04:03:00,2022-07-14T00:03:00.000Z,1657756980,-4.8,52
"7/14/2022, 4:04:00 AM",2022-07-14,4:04:00 AM,04:04:00,2022-07-14T00:04:00.000Z,1657757040,-4.2,52
"7/14/2022, 4:05:00 AM",2022-07-14,4:05:00 AM,04:05:00,2022-07-14T00:05:00.000Z,1657757100,-3.5,52
"7/14/2022, 4:06:00 AM",2022-07-14,4:06:00 AM,04:06:00,2022-07-14T00:06:00.000Z,1657757160,-2.6,52
"7/14/2022, 4:07:00 AM",2022-07-14,4:07:00 AM,04:07:00,2022-07-14T00:07:00.000Z,1657757220,-1.6,52
"7/14/2022, 4:08:00 AM",2022-07-14,4:08:00 AM,04:08:00,2022-07-14T00:08:00.000Z,1657757280,-0.6,53
"7/14/2022, 4:09:00 AM",2022-07-14,4:09:00 AM,04:09:00,2022-07-14T00:09:00.000Z,1657757340,0.6,53
"7/14/2022, 4:10:00 AM",2022-07-14,4:10:00 AM,04:10:00,2022-07-14T00:10:00.000Z,1657757400,2.1,53
"7/14/2022, 4:11:00 AM",2022-07-14,4:11:00 AM,04:11:00,2022-07-14T00:11:00.000Z,1657757460,3.0,53
"7/14/2022, 4:12:00 AM",2022-07-14,4:12:00 AM,04:12:00,2022-07-14T00:12:00.000Z,1657757520,3.7,54
"7/14/2022, 4:13:00 AM",2022-07-14,4:13:00 AM,04:13:00,2022-07-14T00:13:00.000Z,1657757580,4.2,54
"7/14/2022, 4:14:00 AM",2022-07-14,4:14:00 AM,04:14:00,2022-07-14T00:14:00.000Z,1657757640,4.5,54
"7/14/2022, 4:15:00 AM",2022-07-14,4:15:00 AM,04:15:00,2022-07-14T00:15:00.000Z,1657757700,4.7,54
"7/14/2022, 4:16:00 AM",2022-07-14,4:16:00 AM,04:16:00,2022-07-14T00:16:00.000Z,1657757760,5.1,54
"7/14/2022, 4:17:00 AM",2022-07-14,4:17:00 AM,04:17:00,2022-07-14T00:17:00.000Z,1657757820,5.2,54
"7/14/2022, 4:18:00 AM",2022-07-14,4:18:00 AM,04:18:00,2022-07-14T00:18:00.000Z,1657757880,5.3,54
"7/14/2022, 4:19:00 AM",2022-07-14,4:19:00 AM,04:19:00,2022-07-14T00:19:00.000Z,1657757940,5.0,54
"7/14/2022, 4:20:00 AM",2022-07-14,4:20:00 AM,04:20:00,2022-07-14T00:20:00.000Z,1657758000,4.4,54
"7/14/2022, 4:21:00 AM",2022-07-14,4:21:00 AM,04:21:00,2022-07-14T00:21:00.000Z,1657758060,3.9,54
"7/14/2022, 4:22:00 AM",2022-07-14,4:22:00 AM,04:22:00,2022-07-14T00:22:00.000Z,1657758120,1.8,53
"7/14/2022, 4:23:00 AM",2022-07-14,4:23:00 AM,04:23:00,2022-07-14T00:23:00.000Z,1657758180,-0.8,53
"7/14/2022, 4:24:00 AM",2022-07-14,4:24:00 AM,04:24:00,2022-07-14T00:24:00.000Z,1657758240,-2.6,53
"7/14/2022, 4:25:00 AM",2022-07-14,4:25:00 AM,04:25:00,2022-07-14T00:25:00.000Z,1657758300,-4.0,52
"7/14/2022, 4:26:00 AM",2022-07-14,4:26:00 AM,04:26:00,2022-07-14T00:26:00.000Z,1657758360,-5.2,52
"7/14/2022, 4:27:00 AM",2022-07-14,4:27:00 AM,04:27:00,2022-07-14T00:27:00.000Z,1657758420,-6.5,52
"7/14/2022, 4:28:00 AM",2022-07-14,4:28:00 AM,04:28:00,2022-07-14T00:28:00.000Z,1657758480,-7.4,52
"7/14/2022, 4:29:00 AM",2022-07-14,4:29:00 AM,04:29:00,2022-07-14T00:29:00.000Z,1657758540,-8.4,52
"7/14/2022, 4:30:00 AM",2022-07-14,4:30:00 AM,04:30:00,2022-07-14T00:30:00.000Z,1657758600,-9.2,51
"7/14/2022, 4:31:00 AM",2022-07-14,4:31:00 AM,04:31:00,2022-07-14T00:31:00.000Z,1657758660,-9.9,51
"7/14/2022, 4:32:00 AM",2022-07-14,4:32:00 AM,04:32:00,2022-07-14T00:32:00.000Z,1657758720,-10.5,51
"7/14/2022, 4:33:00 AM",2022-07-14,4:33:00 AM,04:33:00,2022-07-14T00:33:00.000Z,1657758780,-11.1,51
"7/14/2022, 4:34:00 AM",2022-07-14,4:34:00 AM,04:34:00,2022-07-14T00:34:00.000Z,1657758840,-11.5,51
"7/14/2022, 4:35:00 AM",2022-07-14,4:35:00 AM,04:35:00,2022-07-14T00:35:00.000Z,1657758900,-12.1,51
"7/14/2022, 4:36:00 AM",2022-07-14,4:36:00 AM,04:36:00,2022-07-14T00:36:00.000Z,1657758960,-12.6,51
"7/14/2022, 4:37:00 AM",2022-07-14,4:37:00 AM,04:37:00,2022-07-14T00:37:00.000Z,1657759020,-13.0,51
"7/14/2022, 4:38:00 AM",2022-07-14,4:38:00 AM,04:38:00,2022-07-14T00:38:00.000Z,1657759080,-13.5,51
"7/14/2022, 4:39:00 AM",2022-07-14,4:39:00 AM,04:39:00,2022-07-14T00:39:00.000Z,1657759140,-13.8,50
"7/14/2022, 4:40:00 AM",2022-07-14,4:40:00 AM,04:40:00,2022-07-14T00:40:00.000Z,1657759200,-14.3,50
"7/14/2022, 4:41:00 AM",2022-07-14,4:41:00 AM,04:41:00,2022-07-14T00:41:00.000Z,1657759260,-14.6,50
"7/14/2022, 4:42:00 AM",2022-07-14,4:42:00 AM,04:42:00,2022-07-14T00:42:00.000Z,1657759320,-14.9,50
"7/14/2022, 4:43:00 AM",2022-07-14,4:43:00 AM,04:43:00,2022-07-14T00:43:00.000Z,1657759380,-15.2,50
"7/14/2022, 4:44:00 AM",2022-07-14,4:44:00 AM,04:44:00,2022-07-14T00:44:00.000Z,1657759440,-15.7,50
"7/14/2022, 4:45:00 AM",2022-07-14,4:45:00 AM,04:45:00,2022-07-14T00:45:00.000Z,1657759500,-15.7,50
"7/14/2022, 4:46:00 AM",2022-07-14,4:46:00 AM,04:46:00,2022-07-14T00:46:00.000Z,1657759560,-16.3,50
"7/14/2022, 4:47:00 AM",2022-07-14,4:47:00 AM,04:47:00,2022-07-14T00:47:00.000Z,1657759620,-16.4,50
"7/14/2022, 4:48:00 AM",2022-07-14,4:48:00 AM,04:48:00,2022-07-14T00:48:00.000Z,1657759680,-16.7,50
"7/14/2022, 4:49:00 AM",2022-07-14,4:49:00 AM,04:49:00,2022-07-14T00:49:00.000Z,1657759740,-17.0,50
"7/14/2022, 4:50:00 AM",2022-07-14,4:50:00 AM,04:50:00,2022-07-14T00:50:00.000Z,1657759800,-17.2,50
"7/14/2022, 4:51:00 AM",2022-07-14,4:51:00 AM,04:51:00,2022-07-14T00:51:00.000Z,1657759860,-17.5,50
"7/14/2022, 4:52:00 AM",2022-07-14,4:52:00 AM,04:52:00,2022-07-14T00:52:00.000Z,1657759920,-17.6,50
"7/14/2022, 4:53:00 AM",2022-07-14,4:53:00 AM,04:53:00,2022-07-14T00:53:00.000Z,1657759980,-17.9,50
"7/14/2022, 4:54:00 AM",2022-07-14,4:54:00 AM,04:54:00,2022-07-14T00:54:00.000Z,1657760040,-18.2,50
"7/14/2022, 4:55:00 AM",2022-07-14,4:55:00 AM,04:55:00,2022-07-14T00:55:00.000Z,1657760100,-18.3,50
"7/14/2022, 4:56:00 AM",2022-07-14,4:56:00 AM,04:56:00,2022-07-14T00:56:00.000Z,1657760160,-18.5,49
"7/14/2022, 4:57:00 AM",2022-07-14,4:57:00 AM,04:57:00,2022-07-14T00:57:00.000Z,1657760220,-18.7,49
"7/14/2022, 4:58:00 AM",2022-07-14,4:58:00 AM,04:58:00,2022-07-14T00:58:00.000Z,1657760280,-18.9,49
"7/14/2022, 4:59:00 AM",2022-07-14,4:59:00 AM,04:59:00,2022-07-14T00:59:00.000Z,1657760340,-19.1,49
"7/14/2022, 5:00:00 AM",2022-07-14,5:00:00 AM,05:00:00,2022-07-14T01:00:00.000Z,1657760400,-19.2,49
"7/14/2022, 5:01:00 AM",2022-07-14,5:01:00 AM,05:01:00,2022-07-14T01:01:00.000Z,1657760460,-19.3,49
"7/14/2022, 5:02:00 AM",2022-07-14,5:02:00 AM,05:02:00,2022-07-14T01:02:00.000Z,1657760520,-19.5,49
"7/14/2022, 5:03:00 AM",2022-07-14,5:03:00 AM,05:03:00,2022-07-14T01:03:00.000Z,1657760580,-19.6,49
"7/14/2022, 5:04:00 AM",2022-07-14,5:04:00 AM,05:04:00,2022-07-14T01:04:00.000Z,1657760640,-19.8,49
"7/14/2022, 5:05:00 AM",2022-07-14,5:05:00 AM,05:05:00,2022-07-14T01:05:00.000Z,1657760700,-20.0,49
"7/14/2022, 5:06:00 AM",2022-07-14,5:06:00 AM,05:06:00,2022-07-14T01:06:00.000Z,1657760760,-20.0,49
"7/14/2022, 5:07:00 AM",2022-07-14,5:07:00 AM,05:07:00,2022-07-14T01:07:00.000Z,1657760820,-20.2,49
"7/14/2022, 5:08:00 AM",2022-07-14,5:08:00 AM,05:08:00,2022-07-14T01:08:00.000Z,1657760880,-20.3,49
"7/14/2022, 5:09:00 AM",2022-07-14,5:09:00 AM,05:09:00,2022-07-14T01:09:00.000Z,1657760940,-20.4,49
